SurveyID,GuestID,BookingID,PropertyID,OverallRating,NPS,Cleanliness,Service,FoodBeverage,Spa,Activities,FreeText,SubmittedDate
SV-0013603,G-0005318,BK-0018070,P-003,6,9,2,4,5,,,Kids club is incredible — my kids absolutely didn't want to leave.,2025-03-02
SV-0013604,G-0006230,BK-0018691,P-003,8,6,5,5,5,,,Kids club staff were incredibly attentive and creative.,2022-12-04
SV-0013605,G-0006380,BK-0018303,P-002,4,5,2,3,3,3,,Loved the ocean views but the bathroom fixtures are old.,2022-03-23
SV-0013606,G-0007386,BK-0017158,P-001,9,10,5,4,4,,,Spa and restaurant both exceeded expectations. Staff were impeccable.,2023-05-01
SV-0013607,G-0007475,BK-0013783,P-005,7,8,5,5,4,,,Staff arranged a private trail guide — completely unforgettable.,2024-06-28
SV-0013608,G-0008800,BK-0021900,P-005,7,7,5,4,5,,,Intimate setting — felt like a private mountain retreat.,2022-11-13
SV-0013609,G-0007734,BK-0016841,P-005,9,10,4,5,4,5,,Cozy cabin-adjacent atmosphere. Beautifully designed property.,2023-07-18
SV-0013610,G-0005070,BK-0011069,P-005,8,7,3,4,5,,,The firepit evenings with s'mores were a magical touch.,2022-12-03
SV-0013611,G-0005492,BK-0019313,P-005,7,7,4,4,5,4,,Cozy cabin-adjacent atmosphere. Beautifully designed property.,2023-12-13
SV-0013612,G-0004282,BK-0020232,P-003,9,7,5,4,5,,4,Kids club staff were incredibly attentive and creative.,2022-03-15
SV-0013613,G-0006161,BK-0013177,P-001,10,9,5,5,5,4,,Ski-in/ski-out access made the trip completely effortless. Will definitely return.,2023-10-29
SV-0013614,G-0005019,BK-0015530,P-004,7,9,5,4,5,,,Rooftop happy hour is a definite highlight.,2022-09-21
SV-0013615,G-0008583,BK-0014581,P-003,8,6,5,5,3,,3,Room service was a bit slow but the food quality was good.,2024-11-02
SV-0013616,G-0007915,BK-0021698,P-002,6,3,3,3,3,,,,2023-07-22
SV-0013617,G-0006977,BK-0017006,P-002,7,5,5,3,4,4,4,I've stayed at better resorts for this price point.,2024-09-06
SV-0013618,G-0005405,BK-0017182,P-002,6,5,2,3,3,,,Water sports center was a highlight. Room quality was a letdown.,2025-03-02
SV-0013619,G-0004232,BK-0010093,P-004,10,7,5,4,5,,,Rooftop happy hour is a definite highlight.,2025-08-23
SV-0013620,G-0004635,BK-0012909,P-003,8,7,3,4,5,,,Kids club is incredible — my kids absolutely didn't want to leave.,2023-09-02
SV-0013621,G-0004250,BK-0011234,P-002,6,6,1,3,4,5,1,The pool area was very crowded on weekends.,2025-09-04
SV-0013622,G-0005180,BK-0019084,P-003,7,9,4,4,4,,,Kids club is incredible — my kids absolutely didn't want to leave.,2024-08-21
SV-0013623,G-0004017,BK-0011467,P-005,8,8,4,5,5,,,Southern hospitality is absolutely real here. Everyone was so warm.,2022-11-22
SV-0013624,G-0007636,BK-0011800,P-001,9,10,3,5,5,2,,Loved the fireplace suite. Perfect romantic getaway.,2022-03-18
SV-0013625,G-0008609,BK-0017327,P-005,10,8,5,4,5,,,Loved the emphasis on local produce at breakfast.,2025-01-08
SV-0013626,G-0005452,BK-0012829,P-003,9,8,4,5,4,,,The pillow menu is a delightful and thoughtful touch.,2025-06-21
SV-0013627,G-0008127,BK-0014934,P-004,7,10,3,4,4,,,"Clean, stylish, and walkable everywhere. My New York go-to.",2022-09-14
SV-0013628,G-0007436,BK-0020983,P-002,7,6,4,4,4,,,Loved the ocean views but the bathroom fixtures are old.,2023-09-12
SV-0013629,G-0005268,BK-0021305,P-003,8,7,4,4,4,,,Room service was a bit slow but the food quality was good.,2022-07-23
SV-0013630,G-0007035,BK-0016579,P-002,6,5,2,4,3,,4,Room felt a bit dated despite the renovation — disappointed.,2022-12-17
SV-0013631,G-0005378,BK-0014783,P-002,4,5,4,4,5,,,The oceanview terrace is lovely. The room quality was not.,2026-02-24
SV-0013632,G-0008631,BK-0014678,P-002,6,3,4,3,5,2,,Room felt a bit dated despite the renovation — disappointed.,2025-12-08
SV-0013633,G-0008253,BK-0015209,P-005,8,8,5,4,5,4,,Perfect base for Smoky Mountain exploration.,2024-04-04
SV-0013634,G-0008253,BK-0019033,P-003,7,7,4,5,3,,,Proximity to the theme parks genuinely can't be beat.,2023-06-05
SV-0013635,G-0006779,BK-0017109,P-002,6,6,3,4,4,2,,,2025-04-18
SV-0013636,G-0006364,BK-0016885,P-002,6,4,1,4,4,,4,Seafood restaurant was excellent — the room itself was not.,2024-03-31
SV-0013637,G-0007850,BK-0016174,P-003,9,6,3,5,4,,,Great location for the parks. Hotel itself is solid.,2024-01-14
SV-0013638,G-0006874,BK-0015730,P-003,8,8,3,5,3,,,Family suite was spacious and very well-equipped.,2023-09-12
SV-0013639,G-0006770,BK-0014700,P-003,6,8,4,4,4,,,Family suite was spacious and very well-equipped.,2023-05-02
SV-0013640,G-0008571,BK-0021278,P-002,4,5,3,4,5,,5,Beach access was great but the room didn't match the price.,2023-10-20
SV-0013641,G-0005543,BK-0011296,P-001,9,8,3,5,4,,3,The mountain air and the spa together are unbeatable.,2022-09-24
SV-0013642,G-0007304,BK-0020749,P-002,6,4,2,4,4,,,,2026-01-21
SV-0013643,G-0007208,BK-0015786,P-003,8,8,3,4,4,2,,,2026-02-25
SV-0013644,G-0005319,BK-0016318,P-003,6,7,3,4,5,,,Room service was a bit slow but the food quality was good.,2024-03-29
SV-0013645,G-0006186,BK-0015695,P-004,9,7,4,5,5,,,Staff went above and beyond recommending local restaurants.,2025-01-29
SV-0013646,G-0004616,BK-0011630,P-003,6,9,3,5,5,,,Family suite was spacious and very well-equipped.,2023-03-19
SV-0013647,G-0006120,BK-0018317,P-001,8,8,4,5,5,,,Concierge arranged a private ski lesson — absolutely seamless.,2024-03-26
SV-0013648,G-0006692,BK-0013485,P-003,8,6,4,5,3,,4,Kids' Birthday Experience was an absolute hit for my daughter.,2023-04-04
SV-0013649,G-0008731,BK-0020394,P-003,6,7,4,4,5,,3,Would recommend for any family traveling with children.,2024-12-14
SV-0013650,G-0006936,BK-0019911,P-002,7,6,4,4,3,,5,Seafood restaurant was excellent — the room itself was not.,2025-10-05
SV-0013651,G-0005813,BK-0019909,P-003,6,9,1,4,3,,5,Room service was a bit slow but the food quality was good.,2023-09-18
SV-0013652,G-0006260,BK-0014504,P-002,7,5,3,3,4,,,Loved the ocean views but the bathroom fixtures are old.,2025-07-06
SV-0013653,G-0005634,BK-0011317,P-004,8,8,4,4,4,,,The curated local experience package was a genuinely great touch.,2022-07-27
SV-0013654,G-0004452,BK-0011098,P-003,8,9,3,4,5,,,Character dining is a must-do with little ones. Perfect experience.,2024-01-01
SV-0013655,G-0004859,BK-0010919,P-005,7,7,4,5,5,,5,The hiking concierge planned the most perfect day in the Smokies.,2022-04-25
SV-0013656,G-0007978,BK-0018609,P-002,4,3,1,4,3,,,Expected more for a premium resort. Rooms need a serious refresh.,2025-06-18
SV-0013657,G-0004464,BK-0019638,P-004,9,7,3,4,5,,2,Rooftop happy hour is a definite highlight.,2023-07-13
SV-0013658,G-0007436,BK-0016766,P-004,8,8,5,4,5,,,Rooftop happy hour is a definite highlight.,2023-10-20
SV-0013659,G-0006472,BK-0016533,P-003,6,9,1,4,5,,5,Kids club is incredible — my kids absolutely didn't want to leave.,2023-05-27
SV-0013660,G-0008231,BK-0020007,P-004,10,7,5,4,5,,3,Grand Central adjacency is so convenient for business travel.,2024-11-27
SV-0013661,G-0007422,BK-0017778,P-005,8,9,4,5,4,,,The hiking concierge planned the most perfect day in the Smokies.,2023-05-31
SV-0013662,G-0004818,BK-0011480,P-004,9,8,3,5,4,,,Boutique feel in the heart of Manhattan — exactly what I wanted.,2022-11-27
SV-0013663,G-0004469,BK-0017367,P-002,4,6,1,4,4,,,Seafood restaurant was excellent — the room itself was not.,2022-08-09
SV-0013664,G-0005446,BK-0011573,P-001,10,10,4,4,5,1,,Best New Year's Eve I've ever spent. The event was magical.,2025-08-10
SV-0013665,G-0006797,BK-0017085,P-002,6,6,3,4,3,1,,The oceanview terrace is lovely. The room quality was not.,2022-11-30
SV-0013666,G-0006780,BK-0014938,P-002,6,6,1,4,4,3,,Loved the ocean views but the bathroom fixtures are old.,2022-12-17
SV-0013667,G-0008713,BK-0018009,P-001,9,8,3,4,4,5,,Staff remembered our preferences from last year. That's real luxury.,2024-12-13
SV-0013668,G-0004029,BK-0019505,P-002,4,4,1,3,5,,,,2023-04-16
SV-0013669,G-0008991,BK-0016204,P-003,9,6,5,5,3,5,,Lazy river pool is ideal for families of all ages.,2023-10-28
SV-0013670,G-0005592,BK-0020625,P-001,8,10,3,4,5,,,Signature spa package was the highlight of our trip.,2025-11-29
SV-0013671,G-0008187,BK-0014644,P-003,6,9,4,4,3,,2,Would recommend for any family traveling with children.,2025-02-07
SV-0013672,G-0005304,BK-0016044,P-004,9,7,3,5,5,,,The intimate atmosphere you don't find in big chain hotels.,2025-07-08
SV-0013673,G-0005666,BK-0011609,P-003,6,7,3,4,3,,1,Character dining is a must-do with little ones. Perfect experience.,2026-02-08
SV-0013674,G-0005360,BK-0015131,P-002,4,5,1,3,4,,5,The oceanview terrace is lovely. The room quality was not.,2023-11-06
SV-0013675,G-0005596,BK-0012736,P-002,6,4,4,3,3,,,Beach access was great but the room didn't match the price.,2022-04-28
SV-0013676,G-0004024,BK-0020525,P-003,9,7,3,4,5,,,Kids club staff were incredibly attentive and creative.,2024-07-29
SV-0013677,G-0008717,BK-0014305,P-001,9,8,3,4,4,5,4,Concierge arranged a private ski lesson — absolutely seamless.,2024-10-05
SV-0013678,G-0007861,BK-0016358,P-003,8,9,5,5,5,,,Kids club staff were incredibly attentive and creative.,2025-05-01
SV-0013679,G-0006167,BK-0016747,P-003,7,8,3,4,3,1,,Proximity to the theme parks genuinely can't be beat.,2025-11-07
SV-0013680,G-0004886,BK-0011659,P-005,8,8,5,4,4,,,Staff arranged a private trail guide — completely unforgettable.,2022-07-18
SV-0013681,G-0008334,BK-0017638,P-003,8,6,3,5,5,,,Proximity to the theme parks genuinely can't be beat.,2022-11-12
SV-0013682,G-0005927,BK-0014184,P-003,7,7,5,5,5,,,Room service was a bit slow but the food quality was good.,2022-11-22
SV-0013683,G-0006078,BK-0018459,P-001,8,9,4,4,4,4,,Loved the fireplace suite. Perfect romantic getaway.,2022-09-11
SV-0013684,G-0006098,BK-0011383,P-003,9,8,4,4,4,5,5,Kids club is incredible — my kids absolutely didn't want to leave.,2023-07-24
SV-0013685,G-0005798,BK-0010851,P-004,8,10,5,4,4,,,Grand Central adjacency is so convenient for business travel.,2022-09-22
SV-0013686,G-0004264,BK-0010712,P-003,7,9,3,5,3,,,The pillow menu is a delightful and thoughtful touch.,2022-12-28
SV-0013687,G-0008470,BK-0016451,P-004,7,9,3,5,5,,,"Clean, stylish, and walkable everywhere. My New York go-to.",2024-09-11
SV-0013688,G-0007694,BK-0019074,P-001,9,8,4,4,5,2,4,Ski-in/ski-out access made the trip completely effortless. Will definitely return.,2025-02-24
SV-0013689,G-0008413,BK-0018026,P-003,6,9,3,5,3,,,,2024-01-24
SV-0013690,G-0007902,BK-0015820,P-003,8,9,3,4,3,5,,Kids' Birthday Experience was an absolute hit for my daughter.,2025-05-13
SV-0013691,G-0005142,BK-0015374,P-001,8,8,5,4,5,3,,The après-ski lounge has the best fondue I've tasted.,2025-03-06
SV-0013692,G-0006063,BK-0017436,P-002,6,4,1,3,4,1,,,2025-02-06
SV-0013693,G-0007673,BK-0015932,P-005,7,7,4,4,4,,,Southern hospitality is absolutely real here. Everyone was so warm.,2024-12-26
SV-0013694,G-0008417,BK-0021525,P-001,9,8,5,5,5,,5,The mountain air and the spa together are unbeatable.,2024-12-12
SV-0013695,G-0007739,BK-0013540,P-005,10,6,5,4,4,1,,"Quiet, peaceful, and exactly what we needed to recharge.",2023-08-23
SV-0013696,G-0007135,BK-0011215,P-003,9,6,5,5,4,3,,Room service was a bit slow but the food quality was good.,2025-11-09
SV-0013697,G-0008485,BK-0010066,P-003,7,8,5,5,4,4,5,Room service was a bit slow but the food quality was good.,2026-02-17
SV-0013698,G-0004484,BK-0014320,P-002,5,6,2,3,5,,,Seafood restaurant was excellent — the room itself was not.,2025-04-27
SV-0013699,G-0007797,BK-0013244,P-003,9,9,5,4,4,,,Family suite was spacious and very well-equipped.,2023-07-07
SV-0013700,G-0008560,BK-0019312,P-002,6,3,2,3,3,4,,Room felt a bit dated despite the renovation — disappointed.,2022-11-13
SV-0013701,G-0004653,BK-0017765,P-003,9,7,3,4,4,3,,Would recommend for any family traveling with children.,2024-11-23
SV-0013702,G-0005649,BK-0014664,P-002,4,6,1,4,3,,,Room felt a bit dated despite the renovation — disappointed.,2025-07-28
SV-0013703,G-0005860,BK-0021071,P-003,8,8,3,5,3,4,,Kids club staff were incredibly attentive and creative.,2022-04-02
SV-0013704,G-0007880,BK-0010098,P-002,7,5,5,3,3,,4,Water sports center was a highlight. Room quality was a letdown.,2026-02-20
SV-0013705,G-0006756,BK-0018236,P-003,9,6,5,5,4,2,4,Kids' Birthday Experience was an absolute hit for my daughter.,2023-03-30
SV-0013706,G-0005896,BK-0012525,P-001,9,8,3,4,5,5,,Loved the fireplace suite. Perfect romantic getaway.,2022-06-06
SV-0013707,G-0004713,BK-0010936,P-002,5,4,4,4,5,,,Expected more for a premium resort. Rooms need a serious refresh.,2025-11-18
SV-0013708,G-0008495,BK-0021869,P-005,10,10,5,5,5,,1,"Quiet, peaceful, and exactly what we needed to recharge.",2024-06-11
SV-0013709,G-0007802,BK-0015946,P-002,4,4,1,4,3,3,1,,2025-10-16
SV-0013710,G-0005657,BK-0013895,P-002,4,4,4,4,3,,,Water sports center was a highlight. Room quality was a letdown.,2025-06-07
SV-0013711,G-0007709,BK-0019259,P-005,7,8,4,5,4,,,Loved the emphasis on local produce at breakfast.,2022-08-21
SV-0013712,G-0004493,BK-0015256,P-004,10,8,4,4,5,,,Perfect location for theater and dining. Will absolutely be back.,2023-09-26
SV-0013713,G-0005184,BK-0016461,P-003,9,9,4,4,5,,,The pillow menu is a delightful and thoughtful touch.,2023-11-07
SV-0013714,G-0006076,BK-0021730,P-004,10,10,3,4,4,,,The curated local experience package was a genuinely great touch.,2025-08-06
SV-0013715,G-0004808,BK-0010417,P-003,8,8,5,5,5,,,,2022-05-19
SV-0013716,G-0006881,BK-0018705,P-003,8,9,5,5,5,,3,,2025-03-01
SV-0013717,G-0005799,BK-0018756,P-003,8,9,4,5,5,,,Character dining is a must-do with little ones. Perfect experience.,2023-01-28
SV-0013718,G-0008477,BK-0018956,P-002,7,6,5,3,5,,,Loved the ocean views but the bathroom fixtures are old.,2022-10-28
SV-0013719,G-0004864,BK-0018932,P-003,9,9,3,4,3,,,Character dining is a must-do with little ones. Perfect experience.,2022-11-11
SV-0013720,G-0006684,BK-0019431,P-004,7,7,5,5,4,,,Small but well-appointed rooms. The location more than makes up for it.,2024-08-07
SV-0013721,G-0005464,BK-0019570,P-005,10,8,4,4,5,,3,Farm-to-table dinner was one of the best meals of my life.,2025-06-27
SV-0013722,G-0005670,BK-0013429,P-005,8,7,3,4,5,2,2,Perfect base for Smoky Mountain exploration.,2024-07-20
SV-0013723,G-0006718,BK-0016175,P-005,7,6,4,4,4,,,Southern hospitality is absolutely real here. Everyone was so warm.,2023-11-12
SV-0013724,G-0004664,BK-0016460,P-002,6,6,2,4,5,2,,Loved the ocean views but the bathroom fixtures are old.,2025-02-13
SV-0013725,G-0007161,BK-0021243,P-003,7,9,4,5,4,,1,Proximity to the theme parks genuinely can't be beat.,2025-07-19
SV-0013726,G-0007300,BK-0010335,P-004,7,9,3,5,4,,1,Staff went above and beyond recommending local restaurants.,2025-03-08
SV-0013727,G-0006179,BK-0015991,P-005,7,6,5,5,5,2,,Southern hospitality is absolutely real here. Everyone was so warm.,2023-03-29
SV-0013728,G-0006929,BK-0010090,P-003,7,6,3,4,5,,2,Kids' Birthday Experience was an absolute hit for my daughter.,2023-08-03
SV-0013729,G-0005752,BK-0012074,P-002,6,3,3,3,5,5,,Staff were friendly but the property really needs updating.,2025-12-20
SV-0013730,G-0005001,BK-0018075,P-003,6,6,3,5,3,,,Family suite was spacious and very well-equipped.,2023-03-17
SV-0013731,G-0007105,BK-0012122,P-002,5,4,1,3,4,,,Room felt a bit dated despite the renovation — disappointed.,2025-08-05
SV-0013732,G-0004933,BK-0020934,P-003,6,9,4,5,4,4,,Kids club is incredible — my kids absolutely didn't want to leave.,2022-08-15
SV-0013733,G-0008004,BK-0016713,P-005,9,10,5,5,4,,,"Quiet, peaceful, and exactly what we needed to recharge.",2024-07-17
SV-0013734,G-0004684,BK-0020364,P-001,8,10,4,4,4,4,,Loved the fireplace suite. Perfect romantic getaway.,2026-02-09
SV-0013735,G-0006745,BK-0015724,P-004,10,7,5,4,5,,,The intimate atmosphere you don't find in big chain hotels.,2024-12-17
SV-0013736,G-0006658,BK-0014872,P-004,7,7,5,5,5,,,,2022-05-12
SV-0013737,G-0004865,BK-0017699,P-002,4,4,1,4,4,5,,Loved the ocean views but the bathroom fixtures are old.,2022-07-15
SV-0013738,G-0006782,BK-0011730,P-004,7,8,4,4,5,,,Perfect location for theater and dining. Will absolutely be back.,2025-01-26
SV-0013739,G-0004794,BK-0020196,P-003,8,6,4,4,4,,,The pillow menu is a delightful and thoughtful touch.,2025-03-20
SV-0013740,G-0004603,BK-0016242,P-001,9,8,5,5,4,1,,,2023-03-12
SV-0013741,G-0004531,BK-0018187,P-005,7,6,4,4,5,,,Intimate setting — felt like a private mountain retreat.,2023-08-08
SV-0013742,G-0006270,BK-0010028,P-001,10,8,5,5,4,5,,,2023-01-31
SV-0013743,G-0006783,BK-0019266,P-003,9,6,4,5,3,,,Kids club is incredible — my kids absolutely didn't want to leave.,2023-08-05
SV-0013744,G-0004878,BK-0012954,P-002,7,3,5,4,3,,,Check-in was slow and the room wasn't ready until 5pm.,2022-06-02
SV-0013745,G-0006672,BK-0015846,P-003,7,9,4,4,5,,2,,2025-07-16
SV-0013746,G-0008663,BK-0019572,P-001,10,8,4,4,4,1,,Staff remembered our preferences from last year. That's real luxury.,2023-04-02
SV-0013747,G-0007747,BK-0012849,P-004,8,7,3,4,5,,3,Staff went above and beyond recommending local restaurants.,2023-01-16
SV-0013748,G-0006106,BK-0019153,P-002,5,4,2,3,4,1,3,Beach access was great but the room didn't match the price.,2024-12-12
SV-0013749,G-0004852,BK-0014164,P-005,9,6,3,5,4,,,Cozy cabin-adjacent atmosphere. Beautifully designed property.,2024-09-05
SV-0013750,G-0007949,BK-0017113,P-005,8,8,3,4,4,,,The firepit evenings with s'mores were a magical touch.,2022-06-09
SV-0013751,G-0006877,BK-0013641,P-002,6,3,1,3,5,,2,Water sports center was a highlight. Room quality was a letdown.,2023-04-23
SV-0013752,G-0005419,BK-0015938,P-001,8,10,5,4,4,4,2,Staff remembered our preferences from last year. That's real luxury.,2022-03-31
SV-0013753,G-0008381,BK-0018092,P-005,7,10,3,4,4,,,Intimate setting — felt like a private mountain retreat.,2024-12-19
SV-0013754,G-0006125,BK-0021022,P-002,5,3,4,4,4,,4,Room felt a bit dated despite the renovation — disappointed.,2022-05-01
SV-0013755,G-0008290,BK-0011696,P-005,10,9,3,4,4,5,,"Quiet, peaceful, and exactly what we needed to recharge.",2024-01-10
SV-0013756,G-0008270,BK-0012853,P-005,9,9,5,5,5,,5,Staff arranged a private trail guide — completely unforgettable.,2025-12-05
SV-0013757,G-0008145,BK-0014367,P-003,7,8,4,5,3,,,,2025-11-23
SV-0013758,G-0007522,BK-0020119,P-005,7,9,4,4,4,,,The hiking concierge planned the most perfect day in the Smokies.,2025-03-18
SV-0013759,G-0005483,BK-0021146,P-001,9,8,4,4,5,1,,Mountain views from every room. Truly a luxury experience.,2023-10-23
SV-0013760,G-0008030,BK-0019734,P-002,6,5,1,4,5,1,,The oceanview terrace is lovely. The room quality was not.,2024-06-18
SV-0013761,G-0004631,BK-0016515,P-003,9,8,5,4,5,,,Lazy river pool is ideal for families of all ages.,2025-04-11
SV-0013762,G-0004745,BK-0021610,P-004,8,8,3,4,4,,,Small but well-appointed rooms. The location more than makes up for it.,2022-10-29
SV-0013763,G-0004252,BK-0016463,P-003,6,7,4,4,3,,4,Lazy river pool is ideal for families of all ages.,2024-09-13
SV-0013764,G-0006107,BK-0015957,P-003,7,9,4,5,4,,,Would recommend for any family traveling with children.,2023-04-29
SV-0013765,G-0008780,BK-0015767,P-002,4,4,1,3,3,,,,2024-04-18
SV-0013766,G-0007388,BK-0021363,P-004,9,7,3,4,5,5,,Small but well-appointed rooms. The location more than makes up for it.,2022-07-26
SV-0013767,G-0004361,BK-0020386,P-003,8,7,3,5,3,,,Room service was a bit slow but the food quality was good.,2025-05-07
SV-0013768,G-0004478,BK-0014669,P-003,8,6,5,5,4,,4,Room service was a bit slow but the food quality was good.,2024-06-03
SV-0013769,G-0005372,BK-0010134,P-004,7,7,3,4,5,,2,The intimate atmosphere you don't find in big chain hotels.,2022-09-30
